image_path,label
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033660.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031878.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029792.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028678.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033823.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025268.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00124.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028572.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024365.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028705.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00819.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031344.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024782.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00398.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026211.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031436.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00372.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033587.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025298.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033278.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029428.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027267.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027768.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034030.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024474.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026740.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026695.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033163.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028240.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026375.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030023.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031299.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029853.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026023.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032906.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00943.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026153.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028042.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029246.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028025.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030441.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028234.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025367.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026840.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030749.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031927.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028726.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031689.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00022.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024556.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029719.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028423.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030135.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028925.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025710.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026673.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033734.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029807.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033966.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030227.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026307.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028383.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026509.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026938.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028758.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025403.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028895.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034078.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029057.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029830.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030239.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027257.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034087.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031091.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026766.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00834.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029482.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027547.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029017.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034102.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030741.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025720.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029588.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028578.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032054.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028777.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025107.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034125.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00998.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032150.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032723.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00502.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029761.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027552.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025871.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027012.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031114.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025493.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026084.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029490.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031330.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027937.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027286.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00394.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028716.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031041.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030588.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027072.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030238.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00285.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027883.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026989.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00419.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034073.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034149.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028519.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032101.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026031.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00048.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031837.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00082.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025255.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025239.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029996.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031776.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00690.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033939.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025528.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032625.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034308.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00239.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024930.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031576.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028191.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00833.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025386.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031166.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027365.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025024.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032082.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031163.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030717.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032413.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028158.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030837.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032915.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026365.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032749.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027804.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031643.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028090.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026442.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030819.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033644.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034111.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030960.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00568.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025304.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025780.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00536.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027329.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028876.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025551.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032900.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024931.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025906.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00346.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034265.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026990.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030850.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034197.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028118.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031021.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024602.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026147.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026441.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027638.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029592.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025460.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00816.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026299.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030894.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00988.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029427.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032098.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029251.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027531.jpg,1
